INFO:root:Current version: 1.4.2

INFO:root:Device 'raspberrypi-dennis' starting experiment 'BaseExperiment' with timestamp '2016-10-13 13-53-39', running 100 times
INFO:root:Run configurations: {'policy_update': 'always', 'data_update': 'always', 'update_keys': 'always', 'encrypt': 'always', 'decrypt': 'always', 'register_keygen': 'once', 'setup_authsetup': 'once'}
INFO:root:Measure interval: 0.1
INFO:root:Authority descriptions: [{'name': 'AUTHORITY0', 'attributes': ['ONE@AUTHORITY0', 'TWO@AUTHORITY0', 'THREE@AUTHORITY0', 'FOUR@AUTHORITY0', 'FIVE@AUTHORITY0', 'SIX@AUTHORITY0', 'SEVEN@AUTHORITY0', 'EIGHT@AUTHORITY0', 'NINE@AUTHORITY0', 'TEN@AUTHORITY0']}, {'name': 'AUTHORITY1', 'attributes': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1']}]
INFO:root:User descriptions: [{'attributes': {'AUTHORITY0': ['ONE@AUTHORITY0', 'TWO@AUTHORITY0', 'THREE@AUTHORITY0', 'FOUR@AUTHORITY0', 'FIVE@AUTHORITY0', 'SIX@AUTHORITY0', 'SEVEN@AUTHORITY0', 'EIGHT@AUTHORITY0', 'NINE@AUTHORITY0', 'TEN@AUTHORITY0'], 'AUTHORITY1': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1']}, 'gid': 'BOB'}, {'attributes': {'AUTHORITY0': ['ONE@AUTHORITY0', 'TWO@AUTHORITY0', 'THREE@AUTHORITY0', 'FOUR@AUTHORITY0', 'FIVE@AUTHORITY0', 'SIX@AUTHORITY0', 'SEVEN@AUTHORITY0', 'EIGHT@AUTHORITY0', 'NINE@AUTHORITY0', 'TEN@AUTHORITY0'], 'AUTHORITY1': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1']}, 'gid': 'DOCTOR'}]
INFO:root:File size: 10485760
INFO:root:Read policy: (ONE@AUTHORITY0 OR SIX@AUTHORITY1) AND (TWO@AUTHORITY0 OR SEVEN@AUTHORITY1) AND (THREE@AUTHORITY0 OR EIGHT@AUTHORITY1)
INFO:root:Write policy: (ONE@AUTHORITY0 OR SIX@AUTHORITY1) AND (TWO@AUTHORITY0 OR SEVEN@AUTHORITY1) AND (THREE@AUTHORITY0 OR EIGHT@AUTHORITY1)
INFO:root:Cases: [ExperimentCase[name=base, arguments=None]]
INFO:root:Measurements: [<MeasurementType.timings: 1>, <MeasurementType.cpu: 4>, <MeasurementType.memory: 3>]
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 82/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 82/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 82/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 83/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 83/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 83/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 84/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 84/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 84/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 85/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 85/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 85/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 86/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 86/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 86/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 87/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 87/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 87/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 88/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 88/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 88/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 89/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 89/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 89/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 90/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 90/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 90/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 91/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 91/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 91/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 92/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 92/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 92/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 93/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 93/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 93/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 94/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 94/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 94/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 95/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 95/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 95/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 96/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 96/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 96/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 97/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 97/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 97/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 98/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 98/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 98/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 99/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 99/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 99/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 100/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 100/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation RW-ABE (3/4), iteration 100/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 1/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 1/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 1/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 2/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 2/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 2/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 3/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 3/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 3/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 4/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 4/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 4/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 5/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 5/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 5/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 6/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 6/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 6/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 7/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 7/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 7/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 8/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 8/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 8/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 9/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 9/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 9/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 10/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 10/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 10/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 11/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 11/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 11/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 12/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 12/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 12/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 13/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 13/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 13/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 14/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 14/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 14/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 15/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 15/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 15/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 16/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 16/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 16/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 17/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 17/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 17/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 18/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 18/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 18/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 19/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 19/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 19/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 20/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 20/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 20/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 21/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 21/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 21/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 22/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 22/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 22/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 23/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 23/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 23/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 24/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 24/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 24/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 25/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 25/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 25/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 26/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 26/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 26/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 27/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 27/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 27/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 28/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 28/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 28/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 29/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 29/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 29/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 30/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 30/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 30/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 31/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 31/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 31/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 32/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 32/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 32/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 33/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 33/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 33/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 34/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 34/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 34/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 35/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 35/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 35/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 36/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 36/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 36/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 37/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 37/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 37/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 38/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 38/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 38/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 39/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 39/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 39/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 40/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 40/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 40/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 41/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 41/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 41/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 42/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 42/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 42/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 43/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 43/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 43/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 44/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 44/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 44/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 45/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 45/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 45/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 46/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 46/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 46/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 47/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 47/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 47/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 48/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 48/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 48/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 49/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 49/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 49/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 50/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 50/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 50/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 51/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 51/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 51/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 52/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 52/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 52/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 53/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 53/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 53/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 54/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 54/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 54/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 55/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 55/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 55/100, case base, measurement MeasurementType.memory
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 56/100, case base, measurement MeasurementType.timings
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 56/100, case base, measurement MeasurementType.cpu
INFO:root:=> Running BaseExperiment with implementation TAAC (4/4), iteration 56/100, case base, measurement MeasurementType.memory
